comune,scalo,distanza_km,correlazione,n_mesi_validi,peso_distanza,peso_correlazione,punteggio,probabilita
Baressa,Aeroporto_Alghero,113.4,0.824,11,0.10351901120544502,0.824,0.08529966523328669,0.09275032138657434
Baressa,Porto_Cagliari,57.4,0.771,11,0.31727067661374364,0.771,0.24461569166919636,0.2659820991848802
Baressa,Porto_Olbia,144.2,0.703,11,0.055910672262727355,0.703,0.03930520260069733,0.04273838781674931
Baressa,Porto_Porto Torres,144.1,0.753,11,0.0560226055031822,0.753,0.0421850219438962,0.04586975027739278
Baressa,Porto_Golfo Aranci,153.8,0.723,11,0.04614346184041627,0.723,0.033361722910620964,0.03627576396117478
Baressa,Porto_Arbatax,75.3,0.683,11,0.22179538750977074,0.683,0.15148624966917343,0.16471809477840432
Baressa,Porto_Porto Vesme,72.2,-0.27,11,0.23598194054475852,0.0,0.0,0.0
Bauladu,Aeroporto_Cagliari,91.6,0.607,11,0.16009306125298015,0.607,0.09717648818055895,0.10392412160004612
Bauladu,Aeroporto_Olbia,119.0,0.798,11,0.09255057751034329,0.798,0.07385536085325395,0.07898364764805706
Bauladu,Aeroporto_Alghero,75.3,0.63,11,0.22179538750977074,0.63,0.13973109413115556,0.14943358717400992
Bauladu,Porto_Cagliari,95.4,0.912,11,0.14837684372696583,0.912,0.13531968147899284,0.14471585973319614
Bauladu,Porto_Olbia,120.6,0.884,11,0.08963584349399842,0.884,0.0792380856486946,0.08474013212958692
Bauladu,Porto_Porto Torres,106.3,0.898,11,0.11931359499503652,0.898,0.1071436083055428,0.11458332757944387
Bauladu,Porto_Golfo Aranci,131.0,0.895,11,0.07280286282743559,0.895,0.06515856223055486,0.06968297034927287
Bauladu,Porto_Arbatax,87.3,0.945,11,0.17447043127123832,0.945,0.1648745575513202,0.17632293457529066
Bauladu,Porto_Porto Vesme,96.5,,11,0.14514819848362373,0.5,0.07257409924181187,0.07761341921109635
Bidonì,Aeroporto_Cagliari,98.3,,0,0.1400158007837894,0.5,0.0700079003918947,0.1035328073341587
Bidonì,Aeroporto_Olbia,97.2,,0,0.14313028207887982,0.5,0.07156514103943991,0.10583576878611914
Bidonì,Aeroporto_Alghero,78.2,,0,0.20929720576531952,0.5,0.10464860288265976,0.15476201370686574
Bidonì,Porto_Cagliari,101.6,,0,0.13107311260221188,0.5,0.06553655630110594,0.09692025641226365
Bidonì,Porto_Olbia,99.3,,0,0.13724330217025332,0.5,0.06862165108512666,0.10148272039266629
Bidonì,Porto_Porto Torres,103.9,,0,0.12518032265006088,0.5,0.06259016132503044,0.09256291185999543
Bidonì,Porto_Golfo Aranci,109.3,,0,0.11236531214076052,0.5,0.05618265607038026,0.08308702409148994
Bidonì,Porto_Arbatax,68.4,,0,0.2546156820248037,0.5,0.12730784101240186,0.18827215359812038
Bidonì,Porto_Porto Vesme,115.4,,0,0.09945997271768257,0.5,0.04972998635884129,0.07354434381832076
Bonarcado,Aeroporto_Cagliari,99.8,0.74,12,0.13587770849684613,0.74,0.10054950428766614,0.1087637377335732
Bonarcado,Aeroporto_Olbia,113.7,0.849,12,0.102899756759313,0.849,0.08736189348865674,0.09449878583314063
Bonarcado,Aeroporto_Alghero,67.4,0.763,12,0.2597592599935311,0.763,0.19819631537506424,0.2143876513159327
Bonarcado,Porto_Cagliari,103.6,0.891,12,0.12593366234502845,0.891,0.11220689314942035,0.12137345862479433
Bonarcado,Porto_Olbia,115.0,0.857,12,0.10025884372280375,0.857,0.08592182907044281,0.09294107761954297
Bonarcado,Porto_Porto Torres,98.1,0.897,12,0.1405769856083274,0.897,0.1260975560906697,0.13639889740532973
Bonarcado,Porto_Golfo Aranci,125.5,0.871,12,0.0812682392408917,0.871,0.07078463637881667,0.0765672758032317
Bonarcado,Porto_Arbatax,90.1,0.869,12,0.16496862082263147,0.869,0.14335773149486675,0.1550691156644548
Bonarcado,Porto_Porto Vesme,103.9,-0.253,12,0.12518032265006088,0.0,0.0,0.0
Boroneddu,Aeroporto_Cagliari,96.6,,1,0.14485819218961926,0.5,0.07242909609480963,0.1098652492901618
Boroneddu,Aeroporto_Olbia,102.5,,1,0.12873490358780423,0.5,0.06436745179390212,0.09763681336368768
Boroneddu,Aeroporto_Alghero,76.1,,1,0.21827490031061417,0.5,0.10913745015530708,0.1655469115962731
Boroneddu,Porto_Cagliari,100.0,,1,0.1353352832366127,0.5,0.06766764161830635,0.10264275983150517
Boroneddu,Porto_Olbia,104.4,,1,0.12393475762836002,0.5,0.06196737881418001,0.09399622373260091
Boroneddu,Porto_Porto Torres,103.4,,1,0.1264384058083441,0.5,0.06321920290417204,0.0958950734094542
Boroneddu,Porto_Golfo Aranci,114.6,,1,0.1010641313281449,0.5,0.05053206566407245,0.07665038348763804
Boroneddu,Porto_Arbatax,73.4,,1,0.23038579631478828,0.5,0.11519289815739414,0.17473221612419448
Boroneddu,Porto_Porto Vesme,110.6,,1,0.109481466473583,0.5,0.0547407332367915,0.08303436916448448
Busachi,Aeroporto_Cagliari,85.5,,3,0.1808657926171221,0.5,0.09043289630856105,0.13823895624128607
Busachi,Aeroporto_Olbia,111.1,,3,0.10839210768078596,0.5,0.05419605384039298,0.08284602419156645
Busachi,Aeroporto_Alghero,85.7,,3,0.1801437744456871,0.5,0.09007188722284355,0.13768710485489535
Busachi,Porto_Cagliari,88.9,,3,0.16897576106439058,0.5,0.08448788053219529,0.1291511927248036
Busachi,Porto_Olbia,113.4,,3,0.10351901120544502,0.5,0.05175950560272251,0.079121429503613
Busachi,Porto_Porto Torres,113.9,,3,0.10248897983382912,0.5,0.05124448991691456,0.07833415812604859
Busachi,Porto_Golfo Aranci,123.4,,3,0.08475419800212207,0.5,0.042377099001061035,0.06477914756209956
Busachi,Porto_Arbatax,69.9,,3,0.24709065139237796,0.5,0.12354532569618898,0.18885579882852982
Busachi,Porto_Porto Vesme,101.2,,3,0.1321259030499441,0.5,0.06606295152497205,0.10098618796715754
Cabras,Aeroporto_Cagliari,91.2,0.795,12,0.16137894240960493,0.795,0.12829625921563592,0.15881440951960574
Cabras,Aeroporto_Olbia,138.2,0.931,12,0.06303910694591143,0.931,0.05868940856664354,0.07265000416653174
Cabras,Aeroporto_Alghero,78.9,0.816,12,0.20638746062626045,0.816,0.16841216787102853,0.20847278915124012
Cabras,Porto_Cagliari,95.3,0.93,12,0.148673894366042,0.93,0.13826672176041907,0.17115657079046298
Cabras,Porto_Olbia,139.5,0.943,12,0.06142121391500013,0.943,0.057920204721845114,0.07169782788985207
Cabras,Porto_Porto Torres,112.4,0.957,12,0.10561023395003975,0.957,0.10106899389018804,0.1251105268660447
Cabras,Porto_Golfo Aranci,150.0,0.941,12,0.049787068367863944,0.941,0.046849631334159966,0.05799386967347405
Cabras,Porto_Arbatax,105.3,0.89,12,0.12172388949734589,0.89,0.10833426165263785,0.1341040019427886
Cabras,Porto_Porto Vesme,83.2,-0.229,12,0.18937994326683263,0.0,0.0,0.0
Cuglieri,Aeroporto_Cagliari,109.5,0.838,12,0.11191674861732888,0.838,0.09378623534132159,0.09362548689490696
Cuglieri,Aeroporto_Olbia,116.9,0.962,12,0.09652048629073155,0.962,0.09285270781168375,0.09269355941989899
Cuglieri,Aeroporto_Alghero,57.3,0.858,12,0.31790585293156354,0.858,0.2727632218152815,0.2722957090295696
Cuglieri,Porto_Cagliari,113.4,0.945,12,0.10351901120544502,0.945,0.09782546558914554,0.09765779395208694
Cuglieri,Porto_Olbia,117.7,0.972,12,0.09498844750373053,0.972,0.09232877097362607,0.09217052060309602
Cuglieri,Porto_Porto Torres,89.6,0.979,12,0.1666265830255437,0.979,0.16312742478200729,0.16284782639525155
Cuglieri,Porto_Golfo Aranci,128.3,0.966,12,0.0768423007071667,0.966,0.07422966248312303,0.07410243376050059
Cuglieri,Porto_Arbatax,102.4,0.89,12,0.1289926310365194,0.89,0.11480344162250226,0.11460666994468935
Cuglieri,Porto_Porto Vesme,107.6,-0.249,12,0.11625142227103097,0.0,0.0,0.0
Fordongianus,Aeroporto_Cagliari,84.8,-0.832,12,0.18341572156771246,0.0,0.0,0.0
Fordongianus,Aeroporto_Olbia,115.8,-0.874,12,0.0986674671847645,0.0,0.0,0.0
Fordongianus,Aeroporto_Alghero,83.9,-0.836,12,0.18674709698806377,0.0,0.0,0.0
Fordongianus,Porto_Cagliari,88.5,-0.781,12,0.17033298882540943,0.0,0.0,0.0
Fordongianus,Porto_Olbia,117.9,-0.862,12,0.09460925260909793,0.0,0.0,0.0
Fordongianus,Porto_Porto Torres,113.4,-0.855,12,0.10351901120544502,0.0,0.0,0.0
Fordongianus,Porto_Golfo Aranci,128.0,-0.852,12,0.07730474044329974,0.0,0.0,0.0
Fordongianus,Porto_Arbatax,75.8,-0.703,12,0.21958848653038082,0.0,0.0,0.0
Fordongianus,Porto_Porto Vesme,96.9,0.289,12,0.14399164527685895,0.289,0.04161358548501223,1.0
Ghilarza,Aeroporto_Cagliari,95.1,0.659,12,0.14926978092210308,0.659,0.09836878562766593,0.10533900132214219
Ghilarza,Aeroporto_Olbia,105.3,0.773,12,0.12172388949734589,0.773,0.09409256658144838,0.10075977793446837
Ghilarza,Aeroporto_Alghero,76.2,0.677,12,0.21783878676890578,0.677,0.14747685864254922,0.1579267743157305
Ghilarza,Porto_Cagliari,98.6,0.863,12,0.13917822123048373,0.863,0.12011080492190745,0.12862161668196842
Ghilarza,Porto_Olbia,107.2,0.813,12,0.11718516363470523,0.813,0.09527153803501534,0.10202228895067765
Ghilarza,Porto_Porto Torres,104.1,0.838,12,0.12468060146811931,0.838,0.10448234403028397,0.11188575426360835
Ghilarza,Porto_Golfo Aranci,117.4,0.828,12,0.09556009140552761,0.828,0.07912375568377686,0.08473030699122591
Ghilarza,Porto_Arbatax,75.2,0.877,12,0.2222394221714404,0.877,0.19490397324435324,0.20871447954017855
Ghilarza,Porto_Porto Vesme,107.9,-0.166,12,0.11555600208422448,0.0,0.0,0.0
Gonnoscodina,Aeroporto_Cagliari,53.2,,0,0.34507275504338375,0.5,0.17253637752169187,0.2404467082718841
Gonnoscodina,Aeroporto_Olbia,143.8,,0,0.05635975156294296,0.5,0.02817987578147148,0.039271476940064616
Gonnoscodina,Aeroporto_Alghero,113.6,,0,0.10310576220961346,0.5,0.05155288110480673,0.07184409885981383
Gonnoscodina,Porto_Cagliari,57.0,,0,0.31981902181630395,0.5,0.15990951090815197,0.22284990604023813
Gonnoscodina,Porto_Olbia,146.5,,0,0.053397038145197084,0.5,0.026698519072598542,0.037207058122762225
Gonnoscodina,Porto_Porto Torres,144.7,,0,0.05535435177851745,0.5,0.027677175889258724,0.03857091433368909
Gonnoscodina,Porto_Golfo Aranci,156.1,,0,0.04406894233834353,0.5,0.022034471169171763,0.030707240625084915
Gonnoscodina,Porto_Arbatax,78.3,,0,0.208879029669277,0.5,0.1044395148346385,0.1455469154749366
Gonnoscodina,Porto_Porto Vesme,69.5,,0,0.24907530463166822,0.5,0.12453765231583411,0.17355568133152643
Gonnosnò,Aeroporto_Cagliari,58.7,,2,0.30912795312868036,0.5,0.15456397656434018,0.22163155379740432
Gonnosnò,Aeroporto_Olbia,136.7,,2,0.06495893356879505,0.5,0.032479466784397525,0.04657278396910748
Gonnosnò,Aeroporto_Alghero,108.7,,2,0.11372181864745078,0.5,0.05686090932372539,0.08153369215694758
Gonnosnò,Porto_Cagliari,62.4,,2,0.28707837984570167,0.5,0.14353918992285084,0.20582295047371188
Gonnosnò,Porto_Olbia,139.3,,2,0.061667390796186744,0.5,0.030833695398093372,0.0442128882311115
Gonnosnò,Porto_Porto Torres,139.2,,2,0.061790848994825044,0.5,0.030895424497412522,0.0443014024923302
Gonnosnò,Porto_Golfo Aranci,148.9,,2,0.05089452118605367,0.5,0.025447260593026835,0.036489200332991384
Gonnosnò,Porto_Arbatax,73.7,,2,0.2290076201997705,0.5,0.11450381009988525,0.16418869333111752
Gonnosnò,Porto_Porto Vesme,76.5,,2,0.21653566731600707,0.5,0.10826783365800353,0.15524683521527816
Gonnostramatza,Aeroporto_Cagliari,51.1,0.449,9,0.35987447100205955,0.449,0.16158363747992474,0.16948394685299095
Gonnostramatza,Aeroporto_Olbia,146.8,0.645,9,0.05307761514359911,0.645,0.03423506176762143,0.03590891676673199
Gonnostramatza,Aeroporto_Alghero,115.6,0.465,9,0.09906292744674731,0.465,0.0460642612627375,0.04831648135564505
Gonnostramatza,Porto_Cagliari,55.0,0.837,9,0.33287108369807955,0.837,0.2786130970552926,0.2922353282196232
Gonnostramatza,Porto_Olbia,149.4,0.769,9,0.05038811223899596,0.769,0.038748458311787894,0.04064298682449399
Gonnostramatza,Porto_Porto Torres,146.9,0.783,9,0.052971565997807425,0.783,0.04147673617628322,0.04350465838850842
Gonnostramatza,Porto_Golfo Aranci,159.0,0.801,9,0.04158565512117316,0.801,0.033310109752059704,0.03493874106892034
Gonnostramatza,Porto_Arbatax,80.3,0.935,9,0.2006887657666261,0.935,0.1876439959917954,0.19681847456805446
Gonnostramatza,Porto_Porto Vesme,66.7,,9,0.2634214652544431,0.5,0.13171073262722155,0.13815046595503164
Marrubiu,Aeroporto_Cagliari,67.1,0.615,12,0.26132250058554946,0.615,0.1607133378601129,0.19784828958560077
Marrubiu,Aeroporto_Olbia,142.7,0.786,12,0.05761340572951655,0.786,0.04528413690340001,0.05574763831671675
Marrubiu,Aeroporto_Alghero,100.4,0.635,12,0.13425692017423285,0.635,0.08525314431063787,0.10495201585779722
Marrubiu,Porto_Cagliari,71.1,0.892,12,0.24123107196915192,0.892,0.21517811619648353,0.26489787849955376
Marrubiu,Porto_Olbia,144.8,0.864,12,0.055243753709895024,0.864,0.0477306032053493,0.05875939315806528
Marrubiu,Porto_Porto Torres,132.6,0.882,12,0.07051005184258033,0.882,0.06218986572515585,0.07655966036863704
Marrubiu,Porto_Golfo Aranci,154.9,0.881,12,0.04513939095684534,0.881,0.039767803432980746,0.04895668271565631
Marrubiu,Porto_Arbatax,89.9,0.943,12,0.16562981681631492,0.943,0.15618891725778497,0.19227844149797294
Marrubiu,Porto_Porto Vesme,70.1,-0.215,12,0.24610426287901954,0.0,0.0,0.0
Masullas,Aeroporto_Cagliari,56.3,0.229,7,0.3243279771631299,0.229,0.07427110677035675,0.1682479969180473
Masullas,Aeroporto_Olbia,145.7,0.285,7,0.05425826217505823,0.285,0.015463604719891595,0.03503004913200818
Masullas,Aeroporto_Alghero,110.6,0.24,7,0.109481466473583,0.24,0.02627555195365992,0.05952259467181938
Masullas,Porto_Cagliari,60.2,0.533,7,0.2999918414087205,0.533,0.15989565147084803,0.3622151903438934
Masullas,Porto_Olbia,148.2,0.363,7,0.05161205550318949,0.363,0.018735176147657785,0.04244121295373365
Masullas,Porto_Porto Torres,142.3,0.408,7,0.0580761615305284,0.408,0.023695073904455587,0.05367698011524592
Masullas,Porto_Golfo Aranci,158.0,0.397,7,0.042425741080511385,0.397,0.01684301920896302,0.038154867581578246
Masullas,Porto_Arbatax,83.9,0.569,7,0.18674709698806377,0.569,0.10625909818620828,0.24071110828367395
Masullas,Porto_Porto Vesme,66.8,-0.248,7,0.2628951488158117,0.0,0.0,0.0
Milis,Aeroporto_Cagliari,95.4,0.682,11,0.14837684372696583,0.682,0.1011930074217907,0.11434897597270686
Milis,Aeroporto_Olbia,119.0,0.831,11,0.09255057751034329,0.831,0.07690952991109527,0.08690843578962766
Milis,Aeroporto_Alghero,71.3,0.702,11,0.2402680749592907,0.702,0.16866818862142205,0.19059651589994892
Milis,Porto_Cagliari,99.3,0.919,11,0.13724330217025332,0.919,0.1261265946944628,0.1425241458248306
Milis,Porto_Olbia,120.4,0.879,11,0.08999510491179491,0.879,0.07910569721746773,0.08939012389186654
Milis,Porto_Porto Torres,102.7,0.904,11,0.12822099248088145,0.904,0.11591177720271684,0.13098131347219003
Milis,Porto_Golfo Aranci,130.8,0.903,11,0.07309465747898901,0.903,0.06600447570352708,0.07458562996210011
Milis,Porto_Arbatax,91.1,0.934,11,0.16170202326758853,0.934,0.1510296897319277,0.1706648591867294
Milis,Porto_Porto Vesme,98.2,-0.118,11,0.14029611260373964,0.0,0.0,0.0
Mogorella,Aeroporto_Cagliari,70.7,,0,0.24316866056549563,0.5,0.12158433028274782,0.18379890252541262
Mogorella,Aeroporto_Olbia,126.0,,0,0.08045960674953244,0.5,0.04022980337476622,0.060815350891844075
Mogorella,Aeroporto_Alghero,97.5,,0,0.1422740715865136,0.5,0.0711370357932568,0.1075377812034291
Mogorella,Porto_Cagliari,74.3,,0,0.2262759515492217,0.5,0.11313797577461085,0.1710305574160887
Mogorella,Porto_Olbia,128.5,,0,0.07653554542391151,0.5,0.03826777271195576,0.05784935122965783
Mogorella,Porto_Porto Torres,127.4,,0,0.07823798560064842,0.5,0.03911899280032421,0.059136139730165
Mogorella,Porto_Golfo Aranci,138.3,,0,0.06291315472622334,0.5,0.03145657736311167,0.04755287447897432
Mogorella,Porto_Arbatax,72.3,,0,0.23551044831306475,0.5,0.11775522415653238,0.17801044687479498
Mogorella,Porto_Porto Vesme,86.4,,0,0.17763933359513492,0.5,0.08881966679756746,0.13426859564963328
Mogoro,Aeroporto_Cagliari,53.0,0.638,11,0.3464558103300574,0.638,0.22103880699057663,0.24489918973784014
Mogoro,Aeroporto_Olbia,150.7,0.776,11,0.04909490585359785,0.776,0.038097646942391934,0.042210157547167046
Mogoro,Aeroporto_Alghero,114.3,0.651,11,0.1016723389142504,0.651,0.06618869263317702,0.07333353548349114
Mogoro,Porto_Cagliari,57.1,0.904,11,0.31918002298450265,0.904,0.2885387407779904,0.31968551037067017
Mogoro,Porto_Olbia,153.2,0.852,11,0.04670051904103463,0.852,0.0397888422229615,0.044083911570448595
Mogoro,Porto_Porto Torres,146.3,0.875,11,0.053611054044221465,0.875,0.046909672288693784,0.05197341087195827
Mogoro,Porto_Golfo Aranci,162.9,0.889,11,0.03846525164159334,0.889,0.03419560870937648,0.037886907640953524
Mogoro,Porto_Arbatax,87.1,0.958,11,0.17516971062265388,0.958,0.1678125827765024,0.18592737677747118
Mogoro,Porto_Porto Vesme,61.9,-0.279,11,0.2899635655294032,0.0,0.0,0.0
Morgongiori,Aeroporto_Cagliari,62.0,,0,0.2893842179390506,0.5,0.1446921089695253,0.21672419859043454
Morgongiori,Aeroporto_Olbia,141.8,,0,0.05865983665751733,0.5,0.029329918328758666,0.04393123501891807
Morgongiori,Aeroporto_Alghero,104.8,,0,0.122947234924929,0.5,0.0614736174624645,0.09207703567174891
Morgongiori,Porto_Cagliari,65.9,,0,0.26767010719674456,0.5,0.13383505359837228,0.20046217406730943
Morgongiori,Porto_Olbia,144.1,,0,0.0560226055031822,0.5,0.0280113027515911,0.04195617289392897
Morgongiori,Porto_Porto Torres,136.5,,0,0.06521928966812753,0.5,0.03260964483406376,0.04884370815598292
Morgongiori,Porto_Golfo Aranci,154.0,,0,0.045959256649044204,0.5,0.022979628324522102,0.03441957939521795
Morgongiori,Porto_Arbatax,84.3,,0,0.18525908021533122,0.5,0.09262954010766561,0.13874331495066192
Morgongiori,Porto_Porto Vesme,70.5,,0,0.2441432831534371,0.5,0.12207164157671856,0.18284258125579725
Narbolia,Aeroporto_Cagliari,98.9,0.75,12,0.1383456521081736,0.75,0.10375923908113019,0.11931592444350463
Narbolia,Aeroporto_Olbia,124.5,0.891,12,0.08290996657517266,0.891,0.07387278021847885,0.08494857075896395
Narbolia,Aeroporto_Alghero,68.2,0.771,12,0.25563618439697783,0.771,0.1970954981700699,0.22664614521148443
Narbolia,Porto_Cagliari,102.9,0.913,12,0.12770913291257377,0.913,0.11659843834917985,0.13408011260976413
Narbolia,Porto_Olbia,125.6,0.911,12,0.0811058651905849,0.911,0.07388744318862284,0.08496543215707472
Narbolia,Porto_Porto Torres,100.9,0.926,12,0.13292104149817452,0.926,0.12308488442730961,0.1415390754647235
Narbolia,Porto_Golfo Aranci,136.2,0.913,12,0.06561178170477083,0.913,0.05990355669645577,0.0688849331200556
Narbolia,Porto_Arbatax,99.6,0.89,12,0.13642230780331424,0.89,0.12141585394494968,0.13961980623442918
Narbolia,Porto_Porto Vesme,96.5,-0.213,12,0.14514819848362373,0.0,0.0,0.0
Neoneli,Aeroporto_Cagliari,90.7,,0,0.16300082774468777,0.5,0.08150041387234389,0.1206117889502206
Neoneli,Aeroporto_Olbia,101.9,,0,0.13028902853106283,0.5,0.06514451426553142,0.09640682829127507
Neoneli,Aeroporto_Alghero,86.0,,0,0.17906614791149322,0.5,0.08953307395574661,0.13249925622377012
Neoneli,Porto_Cagliari,93.9,,0,0.15289559135216438,0.5,0.07644779567608219,0.11313446103765211
Neoneli,Porto_Olbia,104.4,,0,0.12393475762836002,0.5,0.06196737881418001,0.09170501179344875
Neoneli,Porto_Porto Torres,112.1,,0,0.10624580014562934,0.5,0.05312290007281467,0.07861614079704936
Neoneli,Porto_Golfo Aranci,114.2,,0,0.10187588707238764,0.5,0.05093794353619382,0.07538264167552225
Neoneli,Porto_Arbatax,62.9,,0,0.28422190223921745,0.5,0.14211095111960872,0.21030882212206395
Neoneli,Porto_Porto Vesme,110.4,,0,0.10992026936018012,0.5,0.05496013468009006,0.08133504910899764
Norbello,Aeroporto_Cagliari,103.5,,5,0.12618578170503877,0.5,0.06309289085251939,0.09568067339533362
Norbello,Aeroporto_Olbia,100.7,,5,0.1334537904517426,0.5,0.0667268952258713,0.101191658561264
Norbello,Aeroporto_Alghero,67.8,,5,0.2576894760880406,0.5,0.1288447380440203,0.1953936669079564
Norbello,Porto_Cagliari,107.1,,5,0.11741976848862698,0.5,0.05870988424431349,0.08903382272637919
Norbello,Porto_Olbia,102.3,,5,0.12925087445593073,0.5,0.06462543722796536,0.098004787368095
Norbello,Porto_Porto Torres,95.5,,5,0.14808038659546247,0.5,0.07404019329773123,0.11228231037324087
Norbello,Porto_Golfo Aranci,112.7,,5,0.10497846973427834,0.5,0.05248923486713917,0.0796001779318241
Norbello,Porto_Arbatax,80.5,,5,0.1998876140751445,0.5,0.09994380703757225,0.15156526559230157
Norbello,Porto_Porto Vesme,114.2,,5,0.10187588707238764,0.5,0.05093794353619382,0.0772476371436052
Nughedu Santa Vittoria,Aeroporto_Cagliari,95.8,0.583,12,0.14719456439994125,0.583,0.08581443104516574,0.10771399858499137
Nughedu Santa Vittoria,Aeroporto_Olbia,97.2,0.624,12,0.14313028207887982,0.624,0.089313296017221,0.11210576267477108
Nughedu Santa Vittoria,Aeroporto_Alghero,82.6,0.586,12,0.1916661926473913,0.586,0.11231638889137129,0.14097917106446908
Nughedu Santa Vittoria,Porto_Cagliari,99.0,0.686,12,0.13806923731089282,0.686,0.09471549679527248,0.1188865877629968
Nughedu Santa Vittoria,Porto_Olbia,99.6,0.652,12,0.13642230780331424,0.652,0.08894734468776089,0.11164642173987756
