comune,anno,rank,mercato,presenze,quota_pct
Tissi,2023,3,Repubblica Ceca,13,16.67
Tissi,2023,4,Spagna,10,12.82
Tissi,2023,5,Paesi Bassi,4,5.13
Tissi,2024,1,Italia,151,38.23
Tissi,2024,2,Francia,102,25.82
Tissi,2024,3,Germania,37,9.37
Tissi,2024,4,Regno Unito,32,8.1
Tissi,2024,5,Spagna,28,7.09
Tissi,2025,1,Italia,187,31.27
Tissi,2025,2,Francia,134,22.41
Tissi,2025,3,Germania,62,10.37
Tissi,2025,4,Spagna,60,10.03
Tissi,2025,5,Grecia,25,4.18
Tonara,2022,1,Italia,854,73.3
Tonara,2022,2,Stati Uniti d'America,80,6.87
Tonara,2022,3,Germania,75,6.44
Tonara,2022,4,Regno Unito,47,4.03
Tonara,2022,5,Francia,36,3.09
Tonara,2023,1,Italia,764,75.27
Tonara,2023,2,Germania,76,7.49
Tonara,2023,3,Regno Unito,59,5.81
Tonara,2023,4,Francia,35,3.45
Tonara,2023,5,Svizzera (incluso Liechtenstein),32,3.15
Tonara,2024,1,Italia,555,69.99
Tonara,2024,2,Germania,89,11.22
Tonara,2024,3,Francia,43,5.42
Tonara,2024,4,Belgio,15,1.89
Tonara,2024,5,Australia,14,1.77
Tonara,2025,1,Italia,885,65.17
Tonara,2025,2,Paesi Bassi,106,7.81
Tonara,2025,3,Francia,89,6.55
Tonara,2025,4,Germania,74,5.45
Tonara,2025,5,Svizzera (incluso Liechtenstein),44,3.24
Torpè,2022,1,Italia,1499,71.14
Torpè,2022,2,Germania,170,8.07
Torpè,2022,3,Francia,137,6.5
Torpè,2022,4,Paesi Bassi,63,2.99
Torpè,2022,5,Spagna,37,1.76
Torpè,2023,1,Italia,1671,56.09
Torpè,2023,2,Germania,389,13.06
Torpè,2023,3,Francia,279,9.37
Torpè,2023,4,Spagna,141,4.73
Torpè,2023,5,Austria,77,2.58
Torpè,2024,1,Italia,3690,48.8
Torpè,2024,2,Germania,1632,21.58
Torpè,2024,3,Francia,455,6.02
Torpè,2024,4,Svizzera (incluso Liechtenstein),291,3.85
Torpè,2024,5,Romania,277,3.66
Torpè,2025,1,Italia,4779,40.26
Torpè,2025,2,Germania,2496,21.03
Torpè,2025,3,Francia,1267,10.67
Torpè,2025,4,Paesi Bassi,561,4.73
Torpè,2025,5,Spagna,439,3.7
Torralba,2023,1,Italia,80,91.95
Torralba,2023,2,Altri Paesi Centro - Sud America,2,2.3
Torralba,2023,3,Australia,2,2.3
Torralba,2023,4,Francia,1,1.15
Torralba,2023,5,Germania,1,1.15
Torralba,2024,1,Italia,266,91.1
Torralba,2024,2,Romania,10,3.42
Torralba,2024,3,Malta,8,2.74
Torralba,2024,4,Germania,3,1.03
Torralba,2024,5,Francia,2,0.68
Torralba,2025,1,Italia,159,89.33
Torralba,2025,2,Francia,10,5.62
Torralba,2025,3,Paesi Bassi,4,2.25
Torralba,2025,4,Regno Unito,2,1.12
Torralba,2025,5,Altri Paesi Centro - Sud America,1,0.56
Tortolì,2022,1,Italia,322185,50.23
Tortolì,2022,2,Germania,128064,19.97
Tortolì,2022,3,Svizzera (incluso Liechtenstein),50030,7.8
Tortolì,2022,4,Francia,43012,6.71
Tortolì,2022,5,Austria,25350,3.95
Tortolì,2023,1,Italia,309415,48.73
Tortolì,2023,2,Germania,124197,19.56
Tortolì,2023,3,Francia,45246,7.13
Tortolì,2023,4,Svizzera (incluso Liechtenstein),38136,6.01
Tortolì,2023,5,Austria,24411,3.84
Tortolì,2024,1,Italia,305443,49.43
Tortolì,2024,2,Germania,125360,20.29
Tortolì,2024,3,Svizzera (incluso Liechtenstein),33037,5.35
Tortolì,2024,4,Francia,32138,5.2
Tortolì,2024,5,Austria,20475,3.31
Tortolì,2025,1,Italia,408511,45.87
Tortolì,2025,2,Germania,165580,18.59
Tortolì,2025,3,Francia,63890,7.17
Tortolì,2025,4,Svizzera (incluso Liechtenstein),53248,5.98
Tortolì,2025,5,Austria,31727,3.56
Tramatza,2022,1,Italia,2289,90.05
Tramatza,2022,2,Francia,90,3.54
Tramatza,2022,3,Germania,58,2.28
Tramatza,2022,4,Spagna,41,1.61
Tramatza,2022,5,Paesi Bassi,8,0.31
Tramatza,2023,1,Italia,1796,84.6
Tramatza,2023,2,Francia,74,3.49
Tramatza,2023,3,Germania,67,3.16
Tramatza,2023,4,Paesi Bassi,36,1.7
Tramatza,2023,5,Romania,25,1.18
Tramatza,2024,1,Italia,4013,85.62
Tramatza,2024,2,Altri Paesi dell'Africa,178,3.8
Tramatza,2024,3,Francia,156,3.33
Tramatza,2024,4,Spagna,85,1.81
Tramatza,2024,5,Altri Paesi Africa Mediterranea,63,1.34
Tramatza,2025,1,Italia,5163,89.76
Tramatza,2025,2,Altri Paesi Africa Mediterranea,209,3.63
Tramatza,2025,3,Altri Paesi dell'Africa,198,3.44
Tramatza,2025,4,Francia,72,1.25
Tramatza,2025,5,Germania,21,0.37
Tratalias,2022,1,Italia,2254,70.17
Tratalias,2022,2,Francia,337,10.49
Tratalias,2022,3,Germania,148,4.61
Tratalias,2022,4,Austria,118,3.67
Tratalias,2022,5,Belgio,88,2.74
Tratalias,2023,1,Italia,2196,71.79
Tratalias,2023,2,Francia,294,9.61
Tratalias,2023,3,Germania,173,5.66
Tratalias,2023,4,Polonia,70,2.29
Tratalias,2023,5,Belgio,54,1.77
Tratalias,2024,1,Italia,1812,67.16
Tratalias,2024,2,Germania,236,8.75
Tratalias,2024,3,Francia,165,6.12
Tratalias,2024,4,Svizzera (incluso Liechtenstein),114,4.23
Tratalias,2024,5,Paesi Bassi,69,2.56
Tratalias,2025,1,Italia,3015,75.24
Tratalias,2025,2,Francia,250,6.24
Tratalias,2025,3,Germania,243,6.06
Tratalias,2025,4,Svizzera (incluso Liechtenstein),89,2.22
Tratalias,2025,5,Polonia,63,1.57
Tresnuraghes,2022,1,Italia,5861,30.88
Tresnuraghes,2022,2,Germania,4932,25.98
Tresnuraghes,2022,3,Francia,2080,10.96
Tresnuraghes,2022,4,Paesi Bassi,1543,8.13
Tresnuraghes,2022,5,Svizzera (incluso Liechtenstein),1037,5.46
Tresnuraghes,2023,1,Italia,5798,24.33
Tresnuraghes,2023,2,Germania,5021,21.07
Tresnuraghes,2023,3,Paesi Bassi,3344,14.03
Tresnuraghes,2023,4,Francia,2644,11.1
Tresnuraghes,2023,5,Svizzera (incluso Liechtenstein),1482,6.22
Tresnuraghes,2024,1,Germania,8016,26.24
Tresnuraghes,2024,2,Italia,6246,20.45
Tresnuraghes,2024,3,Paesi Bassi,4005,13.11
Tresnuraghes,2024,4,Francia,3393,11.11
Tresnuraghes,2024,5,Svizzera (incluso Liechtenstein),1178,3.86
Tresnuraghes,2025,1,Germania,9587,25.53
Tresnuraghes,2025,2,Italia,7700,20.51
Tresnuraghes,2025,3,Paesi Bassi,4619,12.3
Tresnuraghes,2025,4,Francia,4578,12.19
Tresnuraghes,2025,5,Svizzera (incluso Liechtenstein),1577,4.2
Triei,2022,1,Italia,982,50.99
Triei,2022,2,Germania,293,15.21
Triei,2022,3,Paesi Bassi,150,7.79
Triei,2022,4,Francia,127,6.59
Triei,2022,5,Spagna,83,4.31
Triei,2023,1,Italia,938,36.77
Triei,2023,2,Germania,350,13.72
Triei,2023,3,Francia,342,13.41
Triei,2023,4,Spagna,271,10.62
Triei,2023,5,Polonia,181,7.1
Triei,2024,1,Italia,1153,36.46
Triei,2024,2,Germania,663,20.97
Triei,2024,3,Spagna,322,10.18
Triei,2024,4,Francia,195,6.17
Triei,2024,5,Polonia,181,5.72
Triei,2025,1,Italia,1408,26.4
Triei,2025,2,Germania,1247,23.38
Triei,2025,3,Belgio,515,9.66
Triei,2025,4,Francia,416,7.8
Triei,2025,5,Paesi Bassi,258,4.84
Trinità D'Agultu E Vignola,2022,1,Italia,77342,54.02
Trinità D'Agultu E Vignola,2022,2,Germania,18081,12.63
Trinità D'Agultu E Vignola,2022,3,Svizzera (incluso Liechtenstein),11895,8.31
Trinità D'Agultu E Vignola,2022,4,Francia,9735,6.8
Trinità D'Agultu E Vignola,2022,5,Regno Unito,5847,4.08
Trinità D'Agultu E Vignola,2023,1,Italia,39357,34.64
Trinità D'Agultu E Vignola,2023,2,Germania,21403,18.84
Trinità D'Agultu E Vignola,2023,3,Svizzera (incluso Liechtenstein),11096,9.77
Trinità D'Agultu E Vignola,2023,4,Francia,9183,8.08
Trinità D'Agultu E Vignola,2023,5,Regno Unito,6697,5.89
Trinità D'Agultu E Vignola,2024,1,Italia,120827,35.28
Trinità D'Agultu E Vignola,2024,2,Francia,46508,13.58
Trinità D'Agultu E Vignola,2024,3,Germania,42523,12.41
Trinità D'Agultu E Vignola,2024,4,Polonia,21882,6.39
Trinità D'Agultu E Vignola,2024,5,Repubblica Ceca,18145,5.3
Trinità D'Agultu E Vignola,2025,1,Italia,80166,31.78
Trinità D'Agultu E Vignola,2025,2,Germania,42481,16.84
Trinità D'Agultu E Vignola,2025,3,Francia,27669,10.97
Trinità D'Agultu E Vignola,2025,4,Spagna,15677,6.21
Trinità D'Agultu E Vignola,2025,5,Regno Unito,14489,5.74
Tuili,2022,1,Italia,121,55.0
Tuili,2022,2,Francia,76,34.55
Tuili,2022,3,Austria,6,2.73
Tuili,2022,4,Svizzera (incluso Liechtenstein),6,2.73
Tuili,2022,5,Stati Uniti d'America,3,1.36
Tuili,2023,1,Italia,96,60.38
Tuili,2023,2,Francia,24,15.09
Tuili,2023,3,Germania,19,11.95
Tuili,2023,4,Svizzera (incluso Liechtenstein),11,6.92
Tuili,2023,5,Malta,2,1.26
Tuili,2024,1,Italia,98,44.55
Tuili,2024,2,Francia,52,23.64
Tuili,2024,3,Svizzera (incluso Liechtenstein),29,13.18
Tuili,2024,4,Germania,9,4.09
Tuili,2024,5,Regno Unito,5,2.27
Tuili,2025,1,Italia,109,34.17
Tuili,2025,2,Paesi Bassi,58,18.18
Tuili,2025,3,Francia,41,12.85
Tuili,2025,4,Germania,35,10.97
Tuili,2025,5,Belgio,17,5.33
Tula,2023,1,Italia,765,48.05
Tula,2023,2,Germania,222,13.94
Tula,2023,3,Francia,139,8.73
Tula,2023,4,Svizzera (incluso Liechtenstein),126,7.91
Tula,2023,5,Spagna,98,6.16
Tula,2024,1,Italia,732,57.01
Tula,2024,2,Germania,145,11.29
Tula,2024,3,Svizzera (incluso Liechtenstein),94,7.32
Tula,2024,4,Francia,76,5.92
Tula,2024,5,Danimarca,49,3.82
Tula,2025,1,Italia,640,29.73
Tula,2025,2,Francia,262,12.17
Tula,2025,3,Germania,261,12.12
Tula,2025,4,Svizzera (incluso Liechtenstein),149,6.92
Tula,2025,5,Altri Paesi dell'Africa,118,5.48
Turri,2023,1,Italia,1229,55.61
Turri,2023,2,Francia,278,12.58
Turri,2023,3,Germania,194,8.78
Turri,2023,4,Paesi Bassi,175,7.92
Turri,2023,5,Regno Unito,66,2.99
Turri,2024,1,Italia,782,49.15
Turri,2024,2,Francia,233,14.64
Turri,2024,3,Paesi Bassi,171,10.75
Turri,2024,4,Germania,134,8.42
Turri,2024,5,Regno Unito,61,3.83
Turri,2025,1,Italia,1085,49.36
Turri,2025,2,Germania,355,16.15
Turri,2025,3,Francia,275,12.51
Turri,2025,4,Paesi Bassi,123,5.6
Turri,2025,5,Belgio,105,4.78
Ulassai,2022,1,Italia,2376,31.93
Ulassai,2022,2,Germania,2047,27.51
Ulassai,2022,3,Svizzera (incluso Liechtenstein),674,9.06
Ulassai,2022,4,Francia,484,6.5
Ulassai,2022,5,Belgio,324,4.35
Ulassai,2023,1,Italia,2068,34.83
Ulassai,2023,2,Germania,738,12.43
Ulassai,2023,3,Svizzera (incluso Liechtenstein),514,8.66
Ulassai,2023,4,Francia,479,8.07
Ulassai,2023,5,Stati Uniti d'America,315,5.31
Ulassai,2024,1,Italia,2914,32.29
Ulassai,2024,2,Germania,1973,21.86
Ulassai,2024,3,Francia,816,9.04
Ulassai,2024,4,Svizzera (incluso Liechtenstein),544,6.03
Ulassai,2024,5,Stati Uniti d'America,392,4.34
Ulassai,2025,1,Italia,3161,27.76
Ulassai,2025,2,Germania,2461,21.61
Ulassai,2025,3,Stati Uniti d'America,953,8.37
Ulassai,2025,4,Francia,873,7.67
Ulassai,2025,5,Svizzera (incluso Liechtenstein),769,6.75
Ulà Tirso,2023,1,Italia,76,73.79
Ulà Tirso,2023,2,Germania,25,24.27
Ulà Tirso,2023,3,Francia,2,1.94
Ulà Tirso,2024,1,Italia,91,69.47
Ulà Tirso,2024,2,Repubblica Ceca,12,9.16
Ulà Tirso,2024,3,Francia,8,6.11
Ulà Tirso,2024,4,Germania,7,5.34
Ulà Tirso,2024,5,Paesi Bassi,7,5.34
Ulà Tirso,2025,1,Italia,186,38.67
Ulà Tirso,2025,2,Repubblica Ceca,62,12.89
Ulà Tirso,2025,3,Altri Paesi Africa Mediterranea,30,6.24
Ulà Tirso,2025,4,Francia,28,5.82
Ulà Tirso,2025,5,Ungheria,27,5.61
Uras,2022,1,Italia,679,60.68
Uras,2022,2,Germania,98,8.76
Uras,2022,3,Francia,77,6.88
Uras,2022,4,Polonia,50,4.47
Uras,2022,5,Spagna,50,4.47
Uras,2023,1,Italia,451,63.7
Uras,2023,2,Germania,92,12.99
Uras,2023,3,Francia,41,5.79
Uras,2023,4,Spagna,30,4.24
Uras,2023,5,Polonia,26,3.67
Uras,2024,1,Italia,352,54.49
Uras,2024,2,Germania,139,21.52
Uras,2024,3,Francia,33,5.11
Uras,2024,4,Spagna,32,4.95
Uras,2024,5,Repubblica Ceca,20,3.1
Uras,2025,1,Italia,319,51.62
Uras,2025,2,Germania,91,14.72
Uras,2025,3,Polonia,54,8.74
Uras,2025,4,Francia,51,8.25
Uras,2025,5,Stati Uniti d'America,28,4.53
Uri,2022,1,Italia,943,60.76
Uri,2022,2,Spagna,235,15.14
Uri,2022,3,Germania,90,5.8
Uri,2022,4,Francia,86,5.54
Uri,2022,5,Belgio,71,4.57
Uri,2023,1,Italia,975,47.42
Uri,2023,2,Spagna,310,15.08
Uri,2023,3,Francia,280,13.62
Uri,2023,4,Belgio,175,8.51
Uri,2023,5,Germania,88,4.28
Uri,2024,1,Italia,1113,48.45
Uri,2024,2,Francia,351,15.28
Uri,2024,3,Polonia,190,8.27
Uri,2024,4,Spagna,188,8.18
Uri,2024,5,Belgio,168,7.31
Uri,2025,1,Italia,1334,48.51
Uri,2025,2,Francia,465,16.91
Uri,2025,3,Spagna,271,9.85
Uri,2025,4,Belgio,210,7.64
Uri,2025,5,Paesi Bassi,93,3.38
Urzulei,2022,1,Italia,1790,51.39
Urzulei,2022,2,Germania,468,13.44
Urzulei,2022,3,Francia,313,8.99
Urzulei,2022,4,Belgio,157,4.51
Urzulei,2022,5,Spagna,101,2.9
Urzulei,2023,1,Italia,1344,41.16
Urzulei,2023,2,Germania,494,15.13
Urzulei,2023,3,Francia,425,13.02
Urzulei,2023,4,Belgio,171,5.24
Urzulei,2023,5,Stati Uniti d'America,125,3.83
Urzulei,2024,1,Italia,1984,42.38
Urzulei,2024,2,Francia,637,13.61
Urzulei,2024,3,Germania,428,9.14
Urzulei,2024,4,Paesi Bassi,258,5.51
Urzulei,2024,5,Belgio,210,4.49
Urzulei,2025,1,Italia,2391,35.37
Urzulei,2025,2,Germania,1124,16.63
Urzulei,2025,3,Francia,882,13.05
Urzulei,2025,4,Paesi Bassi,387,5.72
Urzulei,2025,5,Svizzera (incluso Liechtenstein),251,3.71
Usellus,2024,1,Spagna,7,77.78
Usellus,2024,2,Francia,2,22.22
Usellus,2025,1,Paesi Bassi,80,38.28
Usellus,2025,2,Germania,64,30.62
Usellus,2025,3,Francia,20,9.57
Usellus,2025,4,Belgio,15,7.18
Usellus,2025,5,Repubblica Ceca,12,5.74
Usini,2023,1,Italia,156,46.29
Usini,2023,2,Spagna,44,13.06
Usini,2023,3,Francia,33,9.79
Usini,2023,4,Repubblica Ceca,28,8.31
Usini,2023,5,Germania,25,7.42
Usini,2024,1,Italia,182,55.66
Usini,2024,2,Francia,55,16.82
Usini,2024,3,Spagna,36,11.01
Usini,2024,4,Germania,28,8.56
Usini,2024,5,Polonia,9,2.75
Usini,2025,1,Italia,133,24.05
Usini,2025,2,Francia,107,19.35
Usini,2025,3,Paesi Bassi,95,17.18
Usini,2025,4,Spagna,73,13.2
Usini,2025,5,Germania,40,7.23
Ussana,2023,1,Italia,436,52.34
Ussana,2023,2,Francia,108,12.97
Ussana,2023,3,Germania,78,9.36
Ussana,2023,4,Paesi Bassi,76,9.12
Ussana,2023,5,Belgio,73,8.76
Ussana,2024,1,Italia,262,29.08
Ussana,2024,2,Francia,231,25.64
Ussana,2024,3,Germania,149,16.54
Ussana,2024,4,Paesi Bassi,91,10.1
Ussana,2024,5,Spagna,60,6.66
Ussana,2025,1,Francia,372,32.01
Ussana,2025,2,Italia,323,27.8
Ussana,2025,3,Germania,95,8.18
Ussana,2025,4,Polonia,88,7.57
Ussana,2025,5,Paesi Bassi,76,6.54
Ussassai,2022,1,Italia,394,86.4
Ussassai,2022,2,Spagna,18,3.95
Ussassai,2022,3,Germania,12,2.63
Ussassai,2022,4,Stati Uniti d'America,9,1.97
Ussassai,2022,5,Francia,8,1.75
Ussassai,2023,1,Italia,342,82.41
Ussassai,2023,2,Germania,14,3.37
Ussassai,2023,3,Altri Paesi dell'Asia,12,2.89
Ussassai,2023,4,Francia,10,2.41
Ussassai,2023,5,Svizzera (incluso Liechtenstein),9,2.17
Ussassai,2024,1,Italia,196,66.44
Ussassai,2024,2,Germania,22,7.46
Ussassai,2024,3,Francia,20,6.78
Ussassai,2024,4,Austria,11,3.73
Ussassai,2024,5,Spagna,11,3.73
Ussassai,2025,1,Italia,215,79.63
Ussassai,2025,2,Germania,8,2.96
Ussassai,2025,3,Polonia,8,2.96
Ussassai,2025,4,Francia,6,2.22
Ussassai,2025,5,Austria,5,1.85
Uta,2022,1,Italia,896,42.71
Uta,2022,2,Repubblica Ceca,354,16.87
Uta,2022,3,Francia,210,10.01
Uta,2022,4,Polonia,177,8.44
Uta,2022,5,Romania,144,6.86
Uta,2023,1,Italia,378,30.78
Uta,2023,2,Romania,293,23.86
Uta,2023,3,Francia,139,11.32
Uta,2023,4,Repubblica Ceca,116,9.45
Uta,2023,5,Spagna,70,5.7
Uta,2024,1,Italia,1800,50.82
Uta,2024,2,Francia,290,8.19
Uta,2024,3,Altri Paesi Asia Occidentale,261,7.37
Uta,2024,4,Repubblica Ceca,220,6.21
Uta,2024,5,Bielorussia,168,4.74
Uta,2025,1,Italia,118329,91.54
Uta,2025,2,Germania,4495,3.48
Uta,2025,3,Belgio,1526,1.18
Uta,2025,4,Canada,1095,0.85
Uta,2025,5,Svizzera (incluso Liechtenstein),767,0.59
Valledoria,2022,1,Italia,62957,31.04
Valledoria,2022,2,Germania,45032,22.2
Valledoria,2022,3,Polonia,24253,11.96
Valledoria,2022,4,Repubblica Ceca,15917,7.85
Valledoria,2022,5,Francia,12221,6.03
Valledoria,2023,1,Italia,43190,24.27
Valledoria,2023,2,Germania,34512,19.39
Valledoria,2023,3,Polonia,25801,14.5
Valledoria,2023,4,Repubblica Ceca,24950,14.02
Valledoria,2023,5,Francia,9951,5.59
Valledoria,2024,1,Germania,51245,26.62
Valledoria,2024,2,Italia,49831,25.89
Valledoria,2024,3,Polonia,16416,8.53
Valledoria,2024,4,Francia,15764,8.19
Valledoria,2024,5,Svizzera (incluso Liechtenstein),10719,5.57
Valledoria,2025,1,Italia,77381,28.37
Valledoria,2025,2,Germania,63447,23.26
Valledoria,2025,3,Polonia,24301,8.91
Valledoria,2025,4,Francia,21470,7.87
Valledoria,2025,5,Spagna,15772,5.78
Vallermosa,2022,1,Italia,711,86.6
Vallermosa,2022,2,Germania,44,5.36
Vallermosa,2022,3,Belgio,30,3.65
Vallermosa,2022,4,Francia,16,1.95
Vallermosa,2022,5,Spagna,12,1.46
Vallermosa,2023,1,Italia,554,78.81
Vallermosa,2023,2,Ucraina,44,6.26
Vallermosa,2023,3,Germania,36,5.12
Vallermosa,2023,4,Belgio,16,2.28
Vallermosa,2023,5,Svizzera (incluso Liechtenstein),12,1.71
Vallermosa,2024,1,Italia,1211,92.51
Vallermosa,2024,2,Belgio,24,1.83
Vallermosa,2024,3,Germania,24,1.83
Vallermosa,2024,4,Altri Paesi Europei,10,0.76
Vallermosa,2024,5,Argentina,10,0.76
Vallermosa,2025,1,Italia,1416,81.8
Vallermosa,2025,2,Romania,165,9.53
Vallermosa,2025,3,Ungheria,88,5.08
Vallermosa,2025,4,Bielorussia,14,0.81
Vallermosa,2025,5,Danimarca,11,0.64
Viddalba,2022,1,Germania,837,24.06
Viddalba,2022,2,Italia,725,20.84
Viddalba,2022,3,Francia,688,19.78
Viddalba,2022,4,Spagna,377,10.84
Viddalba,2022,5,Svizzera (incluso Liechtenstein),311,8.94
Viddalba,2023,1,Francia,2035,30.21
Viddalba,2023,2,Germania,1225,18.19
Viddalba,2023,3,Italia,1136,16.86
Viddalba,2023,4,Spagna,905,13.44
Viddalba,2023,5,Repubblica Ceca,293,4.35
Viddalba,2024,1,Italia,1913,21.94
Viddalba,2024,2,Francia,1801,20.65
Viddalba,2024,3,Spagna,1591,18.25
Viddalba,2024,4,Germania,1405,16.11
Viddalba,2024,5,Repubblica Ceca,321,3.68
Viddalba,2025,1,Francia,1984,21.4
Viddalba,2025,2,Spagna,1945,20.98
Viddalba,2025,3,Italia,1401,15.11
Viddalba,2025,4,Germania,1291,13.93
Viddalba,2025,5,Repubblica Ceca,397,4.28
Villa San Pietro,2022,1,Italia,1876,47.81
Villa San Pietro,2022,2,Francia,715,18.22
Villa San Pietro,2022,3,Germania,477,12.16
Villa San Pietro,2022,4,Paesi Bassi,118,3.01
Villa San Pietro,2022,5,Spagna,95,2.42
Villa San Pietro,2023,1,Italia,1679,34.26
Villa San Pietro,2023,2,Francia,783,15.98
Villa San Pietro,2023,3,Germania,654,13.34
Villa San Pietro,2023,4,Regno Unito,244,4.98
Villa San Pietro,2023,5,Spagna,243,4.96
Villa San Pietro,2024,1,Italia,2620,39.01
Villa San Pietro,2024,2,Germania,1297,19.31
Villa San Pietro,2024,3,Francia,598,8.9
Villa San Pietro,2024,4,Svizzera (incluso Liechtenstein),381,5.67
Villa San Pietro,2024,5,Paesi Bassi,317,4.72
Villa San Pietro,2025,1,Italia,4823,43.99
Villa San Pietro,2025,2,Germania,1633,14.89
Villa San Pietro,2025,3,Francia,1209,11.03
Villa San Pietro,2025,4,Polonia,672,6.13
Villa San Pietro,2025,5,Spagna,413,3.77
Villa Verde,2025,1,Italia,6,31.58
Villa Verde,2025,2,Spagna,6,31.58
Villa Verde,2025,3,Altri Paesi Centro - Sud America,5,26.32
Villa Verde,2025,4,Francia,2,10.53
Villacidro,2022,1,Italia,1585,77.43
Villacidro,2022,2,Francia,83,4.05
Villacidro,2022,3,Germania,80,3.91
Villacidro,2022,4,Argentina,52,2.54
Villacidro,2022,5,Spagna,47,2.3
Villacidro,2023,1,Italia,1288,66.43
Villacidro,2023,2,Francia,162,8.35
Villacidro,2023,3,Spagna,100,5.16
Villacidro,2023,4,Germania,84,4.33
Villacidro,2023,5,Svizzera (incluso Liechtenstein),75,3.87
Villacidro,2024,1,Italia,2321,72.33
Villacidro,2024,2,Germania,214,6.67
Villacidro,2024,3,Francia,162,5.05
Villacidro,2024,4,Turchia,138,4.3
Villacidro,2024,5,Portogallo,51,1.59
Villacidro,2025,1,Italia,3453,66.49
Villacidro,2025,2,Germania,443,8.53
Villacidro,2025,3,Francia,412,7.93
Villacidro,2025,4,Spagna,200,3.85
Villacidro,2025,5,Paesi Bassi,90,1.73
Villagrande Strisaili,2022,1,Italia,1866,52.88
Villagrande Strisaili,2022,2,Germania,566,16.04
Villagrande Strisaili,2022,3,Francia,363,10.29
Villagrande Strisaili,2022,4,Svizzera (incluso Liechtenstein),274,7.76
Villagrande Strisaili,2022,5,Regno Unito,99,2.81
Villagrande Strisaili,2023,1,Italia,1931,54.92
Villagrande Strisaili,2023,2,Germania,457,13.0
Villagrande Strisaili,2023,3,Francia,377,10.72
Villagrande Strisaili,2023,4,Svizzera (incluso Liechtenstein),131,3.73
Villagrande Strisaili,2023,5,Regno Unito,122,3.47
Villagrande Strisaili,2024,1,Italia,179,56.11
Villagrande Strisaili,2024,2,Ungheria,25,7.84
Villagrande Strisaili,2024,3,Moldavia,21,6.58
Villagrande Strisaili,2024,4,Germania,17,5.33
Villagrande Strisaili,2024,5,Repubblica Ceca,17,5.33
Villagrande Strisaili,2025,1,Italia,274,55.92
Villagrande Strisaili,2025,2,Germania,46,9.39
Villagrande Strisaili,2025,3,Svizzera (incluso Liechtenstein),41,8.37
Villagrande Strisaili,2025,4,Francia,32,6.53
Villagrande Strisaili,2025,5,Altri Paesi Africa Mediterranea,30,6.12
Villamar,2023,1,Altri Paesi Europei,87,60.84
Villamar,2023,2,Italia,56,39.16
Villamar,2024,1,Italia,115,100.0
Villamar,2025,1,Italia,468,77.48
Villamar,2025,2,Ungheria,56,9.27
Villamar,2025,3,Polonia,18,2.98
Villamar,2025,4,Germania,12,1.99
Villamar,2025,5,Belgio,11,1.82
Villamassargia,2022,1,Italia,637,42.67
Villamassargia,2022,2,Francia,320,21.43
Villamassargia,2022,3,Germania,150,10.05
Villamassargia,2022,4,Spagna,148,9.91
Villamassargia,2022,5,Repubblica Ceca,68,4.55
Villamassargia,2023,1,Italia,551,57.16
Villamassargia,2023,2,Francia,140,14.52
Villamassargia,2023,3,Germania,129,13.38
Villamassargia,2023,4,Spagna,34,3.53
Villamassargia,2023,5,Paesi Bassi,28,2.9
Villamassargia,2024,1,Italia,878,53.24
Villamassargia,2024,2,Francia,207,12.55
Villamassargia,2024,3,Germania,143,8.67
Villamassargia,2024,4,Spagna,137,8.31
Villamassargia,2024,5,Svizzera (incluso Liechtenstein),83,5.03
Villamassargia,2025,1,Italia,1273,44.51
Villamassargia,2025,2,Francia,524,18.32
Villamassargia,2025,3,Germania,290,10.14
Villamassargia,2025,4,Polonia,184,6.43
Villamassargia,2025,5,Spagna,65,2.27
Villanova Monteleone,2022,1,Italia,729,44.05
Villanova Monteleone,2022,2,Germania,245,14.8
Villanova Monteleone,2022,3,Francia,225,13.6
Villanova Monteleone,2022,4,Spagna,91,5.5
Villanova Monteleone,2022,5,Paesi Bassi,82,4.95
Villanova Monteleone,2023,1,Italia,1130,40.53
Villanova Monteleone,2023,2,Francia,472,16.93
Villanova Monteleone,2023,3,Germania,468,16.79
Villanova Monteleone,2023,4,Spagna,331,11.87
Villanova Monteleone,2023,5,Svizzera (incluso Liechtenstein),129,4.63
Villanova Monteleone,2024,1,Italia,1106,41.66
Villanova Monteleone,2024,2,Francia,473,17.82
Villanova Monteleone,2024,3,Germania,449,16.91
Villanova Monteleone,2024,4,Spagna,211,7.95
Villanova Monteleone,2024,5,Paesi Bassi,88,3.31
Villanova Monteleone,2025,1,Italia,985,29.71
Villanova Monteleone,2025,2,Germania,718,21.66
Villanova Monteleone,2025,3,Francia,665,20.06
Villanova Monteleone,2025,4,Spagna,281,8.48
Villanova Monteleone,2025,5,Regno Unito,133,4.01
Villanova Tulo,2023,1,Italia,48,100.0
Villanova Tulo,2024,1,Italia,47,78.33
Villanova Tulo,2024,2,Germania,10,16.67
Villanova Tulo,2024,3,Australia,2,3.33
Villanova Tulo,2024,4,Svizzera (incluso Liechtenstein),1,1.67
Villanova Tulo,2025,1,Italia,42,97.67
Villanova Tulo,2025,2,Stati Uniti d'America,1,2.33
Villanovaforru,2023,1,Italia,8,80.0
Villanovaforru,2023,2,Stati Uniti d'America,2,20.0
Villanovaforru,2024,1,Spagna,32,27.83
Villanovaforru,2024,2,Francia,29,25.22
