"anno","provincia","comune","mese","macro_tipologia","provenienza","arrivi","presenze"
"2022","Provincia del Sud Sardegna","VILLASIMIUS","5","Alberghiero","Bolzano","99","355"
"2022","Provincia del Sud Sardegna","VILLASIMIUS","5","Extra-Alberghiero - Complementari","Bolzano","13","43"
"2022","Provincia del Sud Sardegna","VILLASIMIUS","5","Alberghiero","Trento","35","126"
"2022","Provincia del Sud Sardegna","VILLASIMIUS","5","Extra-Alberghiero - Alloggi privati in affitto","Trento","3","4"
"2022","Provincia del Sud Sardegna","VILLASIMIUS","5","Extra-Alberghiero - Complementari","Trento","23","68"
"2022","Provincia del Sud Sardegna","VILLASIMIUS","6","Extra-Alberghiero - Complementari","Francia","137","428"
"2022","Provincia del Sud Sardegna","VILLASIMIUS","6","Alberghiero","Francia","443","2070"
"2022","Provincia del Sud Sardegna","VILLASIMIUS","6","Extra-Alberghiero - Alloggi privati in affitto","Francia","71","380"
"2022","Provincia del Sud Sardegna","VILLASIMIUS","6","Extra-Alberghiero - Alloggi privati in affitto","Paesi Bassi","10","45"
"2022","Provincia del Sud Sardegna","VILLASIMIUS","6","Extra-Alberghiero - Complementari","Paesi Bassi","69","157"
"2022","Provincia del Sud Sardegna","VILLASIMIUS","6","Alberghiero","Paesi Bassi","116","618"
"2022","Provincia del Sud Sardegna","VILLASIMIUS","6","Extra-Alberghiero - Complementari","Germania","863","2912"
"2022","Provincia del Sud Sardegna","VILLASIMIUS","6","Extra-Alberghiero - Alloggi privati in affitto","Germania","376","2969"
"2022","Provincia del Sud Sardegna","VILLASIMIUS","6","Alberghiero","Germania","1882","12602"
"2022","Provincia del Sud Sardegna","VILLASIMIUS","6","Extra-Alberghiero - Complementari","Regno Unito","24","145"
"2022","Provincia del Sud Sardegna","VILLASIMIUS","6","Alberghiero","Regno Unito","532","3283"
"2022","Provincia del Sud Sardegna","VILLASIMIUS","6","Extra-Alberghiero - Alloggi privati in affitto","Regno Unito","96","699"
"2022","Provincia del Sud Sardegna","VILLASIMIUS","6","Extra-Alberghiero - Alloggi privati in affitto","Irlanda","17","147"
"2022","Provincia del Sud Sardegna","VILLASIMIUS","6","Extra-Alberghiero - Complementari","Irlanda","35","178"
"2022","Provincia del Sud Sardegna","VILLASIMIUS","6","Alberghiero","Irlanda","100","628"
"2022","Provincia del Sud Sardegna","VILLASIMIUS","6","Alberghiero","Danimarca","11","68"
"2022","Provincia del Sud Sardegna","VILLASIMIUS","6","Extra-Alberghiero - Alloggi privati in affitto","Danimarca","2","21"
"2022","Provincia del Sud Sardegna","VILLASIMIUS","6","Extra-Alberghiero - Alloggi privati in affitto","Grecia","2","12"
"2022","Provincia del Sud Sardegna","VILLASIMIUS","6","Alberghiero","Grecia","9","54"
"2022","Provincia del Sud Sardegna","VILLASIMIUS","6","Extra-Alberghiero - Complementari","Portogallo","21","75"
"2022","Provincia del Sud Sardegna","VILLASIMIUS","6","Alberghiero","Portogallo","135","566"
"2022","Provincia del Sud Sardegna","VILLASIMIUS","6","Extra-Alberghiero - Alloggi privati in affitto","Portogallo","12","51"
"2022","Provincia del Sud Sardegna","VILLASIMIUS","6","Alberghiero","Spagna","141","634"
"2022","Provincia del Sud Sardegna","VILLASIMIUS","6","Extra-Alberghiero - Alloggi privati in affitto","Spagna","45","111"
"2022","Provincia del Sud Sardegna","VILLASIMIUS","6","Extra-Alberghiero - Complementari","Spagna","61","175"
"2022","Provincia del Sud Sardegna","VILLASIMIUS","6","Extra-Alberghiero - Alloggi privati in affitto","Belgio","11","54"
"2022","Provincia del Sud Sardegna","VILLASIMIUS","6","Alberghiero","Belgio","71","387"
"2022","Provincia del Sud Sardegna","VILLASIMIUS","6","Extra-Alberghiero - Complementari","Belgio","17","50"
"2022","Provincia del Sud Sardegna","VILLASIMIUS","6","Alberghiero","Lussemburgo","29","204"
"2022","Provincia del Sud Sardegna","VILLASIMIUS","6","Extra-Alberghiero - Alloggi privati in affitto","Lussemburgo","5","19"
"2022","Provincia del Sud Sardegna","VILLASIMIUS","6","Alberghiero","Islanda","11","44"
"2022","Provincia del Sud Sardegna","VILLASIMIUS","6","Extra-Alberghiero - Alloggi privati in affitto","Islanda","11","55"
"2022","Provincia del Sud Sardegna","VILLASIMIUS","6","Alberghiero","Norvegia","2","14"
"2022","Provincia del Sud Sardegna","VILLASIMIUS","6","Extra-Alberghiero - Complementari","Norvegia","2","8"
"2022","Provincia del Sud Sardegna","VILLASIMIUS","6","Extra-Alberghiero - Complementari","Svezia","10","53"
"2022","Provincia del Sud Sardegna","VILLASIMIUS","6","Extra-Alberghiero - Alloggi privati in affitto","Svezia","6","42"
"2022","Provincia del Sud Sardegna","VILLASIMIUS","6","Alberghiero","Svezia","21","184"
"2022","Provincia del Sud Sardegna","VILLASIMIUS","6","Extra-Alberghiero - Alloggi privati in affitto","Finlandia","2","4"
"2022","Provincia del Sud Sardegna","VILLASIMIUS","6","Extra-Alberghiero - Complementari","Finlandia","3","18"
"2022","Provincia del Sud Sardegna","VILLASIMIUS","6","Alberghiero","Finlandia","14","64"
"2022","Provincia del Sud Sardegna","VILLASIMIUS","6","Extra-Alberghiero - Complementari","Svizzera (incluso Liechtenstein)","246","820"
"2022","Provincia del Sud Sardegna","VILLASIMIUS","6","Extra-Alberghiero - Alloggi privati in affitto","Svizzera (incluso Liechtenstein)","126","885"
"2022","Provincia del Sud Sardegna","VILLASIMIUS","6","Alberghiero","Svizzera (incluso Liechtenstein)","1636","9246"
"2022","Provincia del Sud Sardegna","VILLASIMIUS","6","Extra-Alberghiero - Alloggi privati in affitto","Austria","35","274"
"2022","Provincia del Sud Sardegna","VILLASIMIUS","6","Extra-Alberghiero - Complementari","Austria","159","530"
"2022","Provincia del Sud Sardegna","VILLASIMIUS","6","Alberghiero","Austria","468","2796"
"2022","Provincia del Sud Sardegna","VILLASIMIUS","6","Alberghiero","Malta","13","43"
"2022","Provincia del Sud Sardegna","VILLASIMIUS","6","Extra-Alberghiero - Alloggi privati in affitto","Malta","5","35"
"2022","Provincia del Sud Sardegna","VILLASIMIUS","6","Extra-Alberghiero - Complementari","Turchia","2","4"
"2022","Provincia del Sud Sardegna","VILLASIMIUS","6","Extra-Alberghiero - Alloggi privati in affitto","Turchia","1","3"
"2022","Provincia del Sud Sardegna","VILLASIMIUS","6","Alberghiero","Turchia","13","49"
"2022","Provincia del Sud Sardegna","VILLASIMIUS","6","Alberghiero","Estonia","3","6"
"2022","Provincia del Sud Sardegna","VILLASIMIUS","6","Extra-Alberghiero - Alloggi privati in affitto","Estonia",,"10"
"2022","Provincia del Sud Sardegna","VILLASIMIUS","6","Alberghiero","Lettonia","11","43"
"2022","Provincia del Sud Sardegna","VILLASIMIUS","6","Extra-Alberghiero - Alloggi privati in affitto","Lettonia","4","16"
"2022","Provincia del Sud Sardegna","VILLASIMIUS","6","Extra-Alberghiero - Alloggi privati in affitto","Lituania","2","6"
"2022","Provincia del Sud Sardegna","VILLASIMIUS","6","Extra-Alberghiero - Complementari","Lituania","8","35"
"2022","Provincia del Sud Sardegna","VILLASIMIUS","6","Alberghiero","Lituania","15","87"
"2022","Provincia del Sud Sardegna","VILLASIMIUS","6","Extra-Alberghiero - Complementari","Polonia","51","194"
"2022","Provincia del Sud Sardegna","VILLASIMIUS","6","Alberghiero","Polonia","122","648"
"2022","Provincia del Sud Sardegna","VILLASIMIUS","6","Extra-Alberghiero - Alloggi privati in affitto","Polonia","82","443"
"2022","Provincia del Sud Sardegna","VILLASIMIUS","6","Alberghiero","Repubblica Ceca","226","1223"
"2022","Provincia del Sud Sardegna","VILLASIMIUS","6","Extra-Alberghiero - Complementari","Repubblica Ceca","82","325"
"2022","Provincia del Sud Sardegna","VILLASIMIUS","6","Extra-Alberghiero - Alloggi privati in affitto","Repubblica Ceca","41","236"
"2022","Provincia del Sud Sardegna","VILLASIMIUS","6","Alberghiero","Slovacchia","28","151"
"2022","Provincia del Sud Sardegna","VILLASIMIUS","6","Extra-Alberghiero - Alloggi privati in affitto","Slovacchia","8","54"
"2022","Provincia del Sud Sardegna","VILLASIMIUS","6","Extra-Alberghiero - Complementari","Slovacchia","7","20"
"2022","Provincia del Sud Sardegna","VILLASIMIUS","6","Alberghiero","Ungheria","104","536"
"2022","Provincia del Sud Sardegna","VILLASIMIUS","6","Extra-Alberghiero - Alloggi privati in affitto","Ungheria","19","124"
"2022","Provincia del Sud Sardegna","VILLASIMIUS","6","Extra-Alberghiero - Complementari","Ungheria","5","56"
"2022","Provincia del Sud Sardegna","VILLASIMIUS","6","Extra-Alberghiero - Alloggi privati in affitto","Romania","13","71"
"2022","Provincia del Sud Sardegna","VILLASIMIUS","6","Alberghiero","Romania","65","382"
"2022","Provincia del Sud Sardegna","VILLASIMIUS","6","Extra-Alberghiero - Complementari","Romania","4","8"
"2022","Provincia del Sud Sardegna","VILLASIMIUS","6","Extra-Alberghiero - Complementari","Bulgaria","3","13"
"2022","Provincia del Sud Sardegna","VILLASIMIUS","6","Extra-Alberghiero - Alloggi privati in affitto","Bulgaria","7","49"
"2022","Provincia del Sud Sardegna","VILLASIMIUS","6","Alberghiero","Bulgaria","18","74"
"2022","Provincia del Sud Sardegna","VILLASIMIUS","6","Extra-Alberghiero - Complementari","Ucraina","3","11"
"2022","Provincia del Sud Sardegna","VILLASIMIUS","6","Alberghiero","Ucraina","46","213"
"2022","Provincia del Sud Sardegna","VILLASIMIUS","6","Extra-Alberghiero - Alloggi privati in affitto","Ucraina","6","58"
"2022","Provincia del Sud Sardegna","VILLASIMIUS","6","Alberghiero","Bielorussia","11","63"
"2022","Provincia del Sud Sardegna","VILLASIMIUS","6","Extra-Alberghiero - Alloggi privati in affitto","Bielorussia","4","28"
"2022","Provincia del Sud Sardegna","VILLASIMIUS","6","Alberghiero","Moldavia","6","9"
"2022","Provincia del Sud Sardegna","VILLASIMIUS","6","Extra-Alberghiero - Complementari","Moldavia","2","14"
"2022","Provincia del Sud Sardegna","VILLASIMIUS","6","Alberghiero","Russia","33","200"
"2022","Provincia del Sud Sardegna","VILLASIMIUS","6","Extra-Alberghiero - Complementari","Russia","2","4"
"2022","Provincia del Sud Sardegna","VILLASIMIUS","6","Extra-Alberghiero - Alloggi privati in affitto","Russia","5","44"
"2022","Provincia del Sud Sardegna","VILLASIMIUS","6","Extra-Alberghiero - Complementari","Slovenia","33","93"
"2022","Provincia del Sud Sardegna","VILLASIMIUS","6","Extra-Alberghiero - Alloggi privati in affitto","Slovenia","8","28"
"2022","Provincia del Sud Sardegna","VILLASIMIUS","6","Alberghiero","Slovenia","30","108"
"2022","Provincia del Sud Sardegna","VILLASIMIUS","6","Extra-Alberghiero - Complementari","Croazia",,"6"
"2022","Provincia del Sud Sardegna","VILLASIMIUS","6","Alberghiero","Croazia","14","54"
"2022","Provincia del Sud Sardegna","VILLASIMIUS","6","Extra-Alberghiero - Alloggi privati in affitto","Croazia","2","20"
"2022","Provincia del Sud Sardegna","VILLASIMIUS","6","Extra-Alberghiero - Complementari","Altri Paesi Europei","9","49"
"2022","Provincia del Sud Sardegna","VILLASIMIUS","6","Alberghiero","Altri Paesi Europei","36","227"
"2022","Provincia del Sud Sardegna","VILLASIMIUS","6","Extra-Alberghiero - Alloggi privati in affitto","Altri Paesi Europei","1","3"
"2022","Provincia del Sud Sardegna","VILLASIMIUS","6","Extra-Alberghiero - Complementari","Egitto","2","8"
"2022","Provincia del Sud Sardegna","VILLASIMIUS","6","Extra-Alberghiero - Complementari","Altri Paesi Africa Mediterranea","2","5"
"2022","Provincia del Sud Sardegna","VILLASIMIUS","6","Alberghiero","Altri Paesi Africa Mediterranea","10","32"
"2022","Provincia del Sud Sardegna","VILLASIMIUS","6","Extra-Alberghiero - Alloggi privati in affitto","Altri Paesi Africa Mediterranea","1","3"
"2022","Provincia del Sud Sardegna","VILLASIMIUS","6","Alberghiero","Altri Paesi dell'Africa","17","70"
"2022","Provincia del Sud Sardegna","VILLASIMIUS","6","Extra-Alberghiero - Complementari","Sud Africa",,"3"
"2022","Provincia del Sud Sardegna","VILLASIMIUS","6","Alberghiero","Sud Africa","4","14"
"2022","Provincia del Sud Sardegna","VILLASIMIUS","6","Alberghiero","Stati Uniti d'America","353","1332"
"2022","Provincia del Sud Sardegna","VILLASIMIUS","6","Extra-Alberghiero - Alloggi privati in affitto","Stati Uniti d'America","27","113"
"2022","Provincia del Sud Sardegna","VILLASIMIUS","6","Extra-Alberghiero - Complementari","Stati Uniti d'America","6","24"
"2022","Provincia del Sud Sardegna","VILLASIMIUS","6","Extra-Alberghiero - Complementari","Canada","5","10"
"2022","Provincia del Sud Sardegna","VILLASIMIUS","6","Extra-Alberghiero - Alloggi privati in affitto","Canada","9","40"
"2022","Provincia del Sud Sardegna","VILLASIMIUS","6","Alberghiero","Canada","40","146"
"2022","Provincia del Sud Sardegna","VILLASIMIUS","6","Extra-Alberghiero - Complementari","Altri Paesi o territori del Nord Americani","1","1"
"2022","Provincia del Sud Sardegna","VILLASIMIUS","6","Extra-Alberghiero - Alloggi privati in affitto","Altri Paesi o territori del Nord Americani","2","6"
"2022","Provincia del Sud Sardegna","VILLASIMIUS","6","Alberghiero","Altri Paesi o territori del Nord Americani","11","50"
"2022","Provincia del Sud Sardegna","VILLASIMIUS","6","Alberghiero","Messico","7","18"
"2022","Provincia del Sud Sardegna","VILLASIMIUS","6","Extra-Alberghiero - Alloggi privati in affitto","Messico","5","18"
"2022","Provincia del Sud Sardegna","VILLASIMIUS","6","Alberghiero","Venezuela","4","25"
"2022","Provincia del Sud Sardegna","VILLASIMIUS","6","Extra-Alberghiero - Alloggi privati in affitto","Venezuela","1","13"
"2022","Provincia del Sud Sardegna","VILLASIMIUS","6","Extra-Alberghiero - Complementari","Venezuela","1","3"
"2022","Provincia del Sud Sardegna","VILLASIMIUS","6","Extra-Alberghiero - Complementari","Brasile","4","12"
"2022","Provincia del Sud Sardegna","VILLASIMIUS","6","Alberghiero","Brasile","55","225"
"2022","Provincia del Sud Sardegna","VILLASIMIUS","6","Extra-Alberghiero - Alloggi privati in affitto","Brasile","6","36"
"2022","Provincia del Sud Sardegna","VILLASIMIUS","6","Extra-Alberghiero - Alloggi privati in affitto","Argentina","14","72"
"2022","Provincia del Sud Sardegna","VILLASIMIUS","6","Alberghiero","Argentina","20","86"
"2022","Provincia del Sud Sardegna","VILLASIMIUS","6","Extra-Alberghiero - Complementari","Argentina","2","10"
"2022","Provincia del Sud Sardegna","VILLASIMIUS","6","Alberghiero","Altri Paesi Centro - Sud America","10","46"
"2022","Provincia del Sud Sardegna","VILLASIMIUS","6","Extra-Alberghiero - Alloggi privati in affitto","Altri Paesi Centro - Sud America","7","15"
"2022","Provincia del Sud Sardegna","VILLASIMIUS","6","Extra-Alberghiero - Complementari","Altri Paesi Centro - Sud America","9","22"
"2022","Provincia del Sud Sardegna","VILLASIMIUS","6","Alberghiero","Cipro",,"12"
"2022","Provincia del Sud Sardegna","VILLASIMIUS","6","Extra-Alberghiero - Alloggi privati in affitto","Israele","1","5"
"2022","Provincia del Sud Sardegna","VILLASIMIUS","6","Alberghiero","Israele","2","7"
"2022","Provincia del Sud Sardegna","VILLASIMIUS","6","Alberghiero","India","26","88"
"2022","Provincia del Sud Sardegna","VILLASIMIUS","6","Extra-Alberghiero - Complementari","India",,"2"
"2022","Provincia del Sud Sardegna","VILLASIMIUS","6","Extra-Alberghiero - Alloggi privati in affitto","Cina","1","5"
"2022","Provincia del Sud Sardegna","VILLASIMIUS","6","Extra-Alberghiero - Complementari","Cina","1","6"
"2022","Provincia del Sud Sardegna","VILLASIMIUS","6","Alberghiero","Cina","12","56"
"2022","Provincia del Sud Sardegna","VILLASIMIUS","6","Extra-Alberghiero - Complementari","Corea del Sud","2","4"
"2022","Provincia del Sud Sardegna","VILLASIMIUS","6","Alberghiero","Corea del Sud","3","3"
"2022","Provincia del Sud Sardegna","VILLASIMIUS","6","Extra-Alberghiero - Alloggi privati in affitto","Giappone","2","2"
"2022","Provincia del Sud Sardegna","VILLASIMIUS","6","Alberghiero","Giappone","16","58"
"2022","Provincia del Sud Sardegna","VILLASIMIUS","6","Alberghiero","Altri Paesi Asia Occidentale","22","103"
"2022","Provincia del Sud Sardegna","VILLASIMIUS","6","Extra-Alberghiero - Alloggi privati in affitto","Altri Paesi Asia Occidentale","2","25"
"2022","Provincia del Sud Sardegna","VILLASIMIUS","6","Extra-Alberghiero - Alloggi privati in affitto","Altri Paesi dell'Asia","7","36"
"2022","Provincia del Sud Sardegna","VILLASIMIUS","6","Alberghiero","Altri Paesi dell'Asia","34","141"
"2022","Provincia del Sud Sardegna","VILLASIMIUS","6","Extra-Alberghiero - Complementari","Altri Paesi dell'Asia","5","16"
"2022","Provincia del Sud Sardegna","VILLASIMIUS","6","Alberghiero","Australia","57","188"
"2022","Provincia del Sud Sardegna","VILLASIMIUS","6","Extra-Alberghiero - Complementari","Australia","13","39"
"2022","Provincia del Sud Sardegna","VILLASIMIUS","6","Extra-Alberghiero - Alloggi privati in affitto","Australia","3","9"
"2022","Provincia del Sud Sardegna","VILLASIMIUS","6","Alberghiero","Nuova Zelanda","9","37"
"2022","Provincia del Sud Sardegna","VILLASIMIUS","6","Extra-Alberghiero - Alloggi privati in affitto","Nuova Zelanda",,"1"
"2022","Provincia del Sud Sardegna","VILLASIMIUS","6","Extra-Alberghiero - Alloggi privati in affitto","Altri Paesi o territori dell'Oceania",,"4"
"2022","Provincia del Sud Sardegna","VILLASIMIUS","6","Alberghiero","Altri Paesi o territori dell'Oceania","8","48"
"2022","Provincia del Sud Sardegna","VILLASIMIUS","6","Extra-Alberghiero - Complementari","Piemonte","206","915"
"2022","Provincia del Sud Sardegna","VILLASIMIUS","6","Alberghiero","Piemonte","918","4871"
"2022","Provincia del Sud Sardegna","VILLASIMIUS","6","Extra-Alberghiero - Alloggi privati in affitto","Piemonte","107","620"
"2022","Provincia del Sud Sardegna","VILLASIMIUS","6","Alberghiero","Valle d'Aosta","27","193"
"2022","Provincia del Sud Sardegna","VILLASIMIUS","6","Extra-Alberghiero - Complementari","Valle d'Aosta","6","25"
"2022","Provincia del Sud Sardegna","VILLASIMIUS","6","Extra-Alberghiero - Alloggi privati in affitto","Valle d'Aosta","12","95"
"2022","Provincia del Sud Sardegna","VILLASIMIUS","6","Extra-Alberghiero - Complementari","Lombardia","502","2656"
"2022","Provincia del Sud Sardegna","VILLASIMIUS","6","Alberghiero","Lombardia","3495","17693"
"2022","Provincia del Sud Sardegna","VILLASIMIUS","6","Extra-Alberghiero - Alloggi privati in affitto","Lombardia","289","1790"
"2022","Provincia del Sud Sardegna","VILLASIMIUS","6","Alberghiero","Veneto","1071","5769"
"2022","Provincia del Sud Sardegna","VILLASIMIUS","6","Extra-Alberghiero - Complementari","Veneto","196","1026"
"2022","Provincia del Sud Sardegna","VILLASIMIUS","6","Extra-Alberghiero - Alloggi privati in affitto","Veneto","206","1287"
"2022","Provincia del Sud Sardegna","VILLASIMIUS","6","Extra-Alberghiero - Alloggi privati in affitto","Friuli-Venezia Giulia","33","175"
